program	x_size	y_size	size	time	mean	sd
biojsmsa	8192	8192	67108864	4.646801140880001	4.5080664637800005	0.34095202644308287
biojsmsa	8192	8192	67108864	4.65378393988	4.5080664637800005	0.34095202644308287
biojsmsa	8192	8192	67108864	4.34067426288	4.5080664637800005	0.34095202644308287
biojsmsa	8192	8192	67108864	4.29361411288	4.5080664637800005	0.34095202644308287
jalview	1024	1024	1048576	23.85635942332	25.66635255062	1.3700492597701854
jalview	1024	1024	1048576	27.005373211320002	25.66635255062	1.3700492597701854
jalview	1024	1024	1048576	24.90143120432	25.66635255062	1.3700492597701854
jalview	1024	1024	1048576	26.60317428132	25.66635255062	1.3700492597701854
jalview	1024	1024	1048576	25.35789819732	25.66635255062	1.3700492597701854
jalview	1024	1024	1048576	26.88657773732	25.66635255062	1.3700492597701854
jalview	1024	1024	1048576	25.09774996132	25.66635255062	1.3700492597701854
jalview	1024	1024	1048576	24.590738647320002	25.66635255062	1.3700492597701854
jalview	1024	1024	1048576	24.342932052320002	25.66635255062	1.3700492597701854
jalview	1024	1024	1048576	28.021290790320002	25.66635255062	1.3700492597701854
jalview	128	128	16384	18.8579843375	18.2219178251	0.5370340225162037
jalview	128	128	16384	17.7680297445	18.2219178251	0.5370340225162037
jalview	128	128	16384	17.820546300500002	18.2219178251	0.5370340225162037
jalview	128	128	16384	17.2656644015	18.2219178251	0.5370340225162037
jalview	128	128	16384	18.1598258315	18.2219178251	0.5370340225162037
jalview	128	128	16384	18.6486280375	18.2219178251	0.5370340225162037
jalview	128	128	16384	18.7422687615	18.2219178251	0.5370340225162037
jalview	128	128	16384	17.8402016035	18.2219178251	0.5370340225162037
jalview	128	128	16384	18.759513580500002	18.2219178251	0.5370340225162037
jalview	128	128	16384	18.3565156525	18.2219178251	0.5370340225162037
jalview	2048	2048	4194304	22.22041182908	22.95454331738	0.6742078207704922
jalview	2048	2048	4194304	24.038617647080002	22.95454331738	0.6742078207704922
jalview	2048	2048	4194304	22.10130818808	22.95454331738	0.6742078207704922
jalview	2048	2048	4194304	23.37310467008	22.95454331738	0.6742078207704922
jalview	2048	2048	4194304	22.038081135080002	22.95454331738	0.6742078207704922
jalview	2048	2048	4194304	23.19824892508	22.95454331738	0.6742078207704922
jalview	2048	2048	4194304	22.719853889080003	22.95454331738	0.6742078207704922
jalview	2048	2048	4194304	23.59914222308	22.95454331738	0.6742078207704922
jalview	2048	2048	4194304	22.98111105808	22.95454331738	0.6742078207704922
jalview	2048	2048	4194304	23.275553609080003	22.95454331738	0.6742078207704922
jalview	256	256	65536	21.61587205668	21.086137718579998	4.64396617250118
jalview	256	256	65536	20.44699817168	21.086137718579998	4.64396617250118
jalview	256	256	65536	33.99420861368	21.086137718579998	4.64396617250118
jalview	256	256	65536	19.68083798868	21.086137718579998	4.64396617250118
jalview	256	256	65536	20.16756367168	21.086137718579998	4.64396617250118
jalview	256	256	65536	20.09745131468	21.086137718579998	4.64396617250118
jalview	256	256	65536	19.25101406468	21.086137718579998	4.64396617250118
jalview	256	256	65536	18.80983930368	21.086137718579998	4.64396617250118
jalview	256	256	65536	18.42538079168	21.086137718579998	4.64396617250118
jalview	256	256	65536	18.37221120868	21.086137718579998	4.64396617250118
jalview	4096	4096	16777216	36.48702717816	33.41812525286	1.4278561815087523
jalview	4096	4096	16777216	32.54992088016	33.41812525286	1.4278561815087523
jalview	4096	4096	16777216	31.88881198016	33.41812525286	1.4278561815087523
jalview	4096	4096	16777216	33.29218452716	33.41812525286	1.4278561815087523
jalview	4096	4096	16777216	32.67451406016	33.41812525286	1.4278561815087523
jalview	4096	4096	16777216	32.59037326216	33.41812525286	1.4278561815087523
jalview	4096	4096	16777216	35.40703734016	33.41812525286	1.4278561815087523
jalview	4096	4096	16777216	33.34033872716	33.41812525286	1.4278561815087523
jalview	4096	4096	16777216	32.63595366816	33.41812525286	1.4278561815087523
jalview	4096	4096	16777216	33.31509090516	33.41812525286	1.4278561815087523
jalview	512	512	262144	18.8466213614	18.511464538499997	0.8743159506941379
jalview	512	512	262144	19.919028389399998	18.511464538499997	0.8743159506941379
jalview	512	512	262144	19.7586616484	18.511464538499997	0.8743159506941379
jalview	512	512	262144	17.785816444399998	18.511464538499997	0.8743159506941379
jalview	512	512	262144	17.8548023044	18.511464538499997	0.8743159506941379
jalview	512	512	262144	18.959804765399998	18.511464538499997	0.8743159506941379
jalview	512	512	262144	17.6101866684	18.511464538499997	0.8743159506941379
jalview	512	512	262144	18.481275310399997	18.511464538499997	0.8743159506941379
jalview	512	512	262144	18.508941955399997	18.511464538499997	0.8743159506941379
jalview	512	512	262144	17.3895065374	18.511464538499997	0.8743159506941379
jalview	8192	8192	67108864	30.92631041582	75.53704281442	16.128486635146427
jalview	8192	8192	67108864	78.39119769182	75.53704281442	16.128486635146427
jalview	8192	8192	67108864	80.12389381282	75.53704281442	16.128486635146427
jalview	8192	8192	67108864	78.06326528282	75.53704281442	16.128486635146427
jalview	8192	8192	67108864	78.42598141082	75.53704281442	16.128486635146427
jalview	8192	8192	67108864	78.95114048282001	75.53704281442	16.128486635146427
jalview	8192	8192	67108864	78.59617749182	75.53704281442	16.128486635146427
jalview	8192	8192	67108864	87.93896294482	75.53704281442	16.128486635146427
jalview	8192	8192	67108864	77.00882787682	75.53704281442	16.128486635146427
jalview	8192	8192	67108864	86.94467073382	75.53704281442	16.128486635146427
jbrowsemsa	1024	1024	1048576	2.96510125062	2.9004458333200005	0.18698816369835272
jbrowsemsa	1024	1024	1048576	2.64450361862	2.9004458333200005	0.18698816369835272
jbrowsemsa	1024	1024	1048576	3.13198534662	2.9004458333200005	0.18698816369835272
jbrowsemsa	1024	1024	1048576	2.9213341176200003	2.9004458333200005	0.18698816369835272
jbrowsemsa	1024	1024	1048576	3.07291542562	2.9004458333200005	0.18698816369835272
jbrowsemsa	1024	1024	1048576	2.6258649106200003	2.9004458333200005	0.18698816369835272
jbrowsemsa	1024	1024	1048576	2.66343368162	2.9004458333200005	0.18698816369835272
jbrowsemsa	1024	1024	1048576	2.94986341962	2.9004458333200005	0.18698816369835272
jbrowsemsa	1024	1024	1048576	3.0378507416200002	2.9004458333200005	0.18698816369835272
jbrowsemsa	1024	1024	1048576	2.9916058206200002	2.9004458333200005	0.18698816369835272
jbrowsemsa	128	128	16384	2.3631504543	2.2676080372999996	0.4793931519856229
jbrowsemsa	128	128	16384	2.5094958463	2.2676080372999996	0.4793931519856229
jbrowsemsa	128	128	16384	2.5735862453	2.2676080372999996	0.4793931519856229
jbrowsemsa	128	128	16384	2.4500893343	2.2676080372999996	0.4793931519856229
jbrowsemsa	128	128	16384	2.4998978742999998	2.2676080372999996	0.4793931519856229
jbrowsemsa	128	128	16384	1.9385445783000002	2.2676080372999996	0.4793931519856229
jbrowsemsa	128	128	16384	3.0548411443	2.2676080372999996	0.4793931519856229
jbrowsemsa	128	128	16384	1.7258821693	2.2676080372999996	0.4793931519856229
jbrowsemsa	128	128	16384	2.1824222453	2.2676080372999996	0.4793931519856229
jbrowsemsa	128	128	16384	1.3781704813	2.2676080372999996	0.4793931519856229
jbrowsemsa	16384	16384	268435456	9.946684298940001	9.98504104264	0.6068842066284272
jbrowsemsa	16384	16384	268435456	10.35402344294	9.98504104264	0.6068842066284272
jbrowsemsa	16384	16384	268435456	9.225127437940001	9.98504104264	0.6068842066284272
jbrowsemsa	16384	16384	268435456	10.99960454694	9.98504104264	0.6068842066284272
jbrowsemsa	16384	16384	268435456	9.596616842940001	9.98504104264	0.6068842066284272
jbrowsemsa	16384	16384	268435456	9.92756783894	9.98504104264	0.6068842066284272
jbrowsemsa	16384	16384	268435456	10.312710563940001	9.98504104264	0.6068842066284272
jbrowsemsa	16384	16384	268435456	9.652660623940001	9.98504104264	0.6068842066284272
jbrowsemsa	16384	16384	268435456	10.68883019994	9.98504104264	0.6068842066284272
jbrowsemsa	16384	16384	268435456	9.146584629940001	9.98504104264	0.6068842066284272
jbrowsemsa	2048	2048	4194304	2.91156116532	2.9815034256200006	0.1759291493514106
jbrowsemsa	2048	2048	4194304	2.83807876732	2.9815034256200006	0.1759291493514106
jbrowsemsa	2048	2048	4194304	3.07401181532	2.9815034256200006	0.1759291493514106
jbrowsemsa	2048	2048	4194304	3.09167289232	2.9815034256200006	0.1759291493514106
jbrowsemsa	2048	2048	4194304	3.16469993932	2.9815034256200006	0.1759291493514106
jbrowsemsa	2048	2048	4194304	2.97477548332	2.9815034256200006	0.1759291493514106
jbrowsemsa	2048	2048	4194304	3.03953720832	2.9815034256200006	0.1759291493514106
jbrowsemsa	2048	2048	4194304	3.09698767832	2.9815034256200006	0.1759291493514106
jbrowsemsa	2048	2048	4194304	2.56232534432	2.9815034256200006	0.1759291493514106
jbrowsemsa	2048	2048	4194304	3.06138396232	2.9815034256200006	0.1759291493514106
jbrowsemsa	256	256	65536	3.0388411783800002	2.83091997988	0.23460829088042284
jbrowsemsa	256	256	65536	2.40700173538	2.83091997988	0.23460829088042284
jbrowsemsa	256	256	65536	2.9669038293800005	2.83091997988	0.23460829088042284
jbrowsemsa	256	256	65536	2.9496391523800005	2.83091997988	0.23460829088042284
jbrowsemsa	256	256	65536	3.08942183638	2.83091997988	0.23460829088042284
jbrowsemsa	256	256	65536	2.8308340533800003	2.83091997988	0.23460829088042284
jbrowsemsa	256	256	65536	2.9156788823800004	2.83091997988	0.23460829088042284
jbrowsemsa	256	256	65536	2.6515645613800003	2.83091997988	0.23460829088042284
jbrowsemsa	256	256	65536	2.96752466138	2.83091997988	0.23460829088042284
jbrowsemsa	256	256	65536	2.4917899083800004	2.83091997988	0.23460829088042284
jbrowsemsa	4096	4096	16777216	3.1565692039199997	3.32452571412	0.2825536943261812
jbrowsemsa	4096	4096	16777216	3.4162152189199997	3.32452571412	0.2825536943261812
jbrowsemsa	4096	4096	16777216	3.0895632749199997	3.32452571412	0.2825536943261812
jbrowsemsa	4096	4096	16777216	3.64528761492	3.32452571412	0.2825536943261812
jbrowsemsa	4096	4096	16777216	3.1660656449199998	3.32452571412	0.2825536943261812
jbrowsemsa	4096	4096	16777216	3.93645550392	3.32452571412	0.2825536943261812
jbrowsemsa	4096	4096	16777216	3.21690330292	3.32452571412	0.2825536943261812
jbrowsemsa	4096	4096	16777216	3.1500394369199998	3.32452571412	0.2825536943261812
jbrowsemsa	4096	4096	16777216	3.05261205892	3.32452571412	0.2825536943261812
jbrowsemsa	4096	4096	16777216	3.41554588092	3.32452571412	0.2825536943261812
jbrowsemsa	512	512	262144	1.8988795033800001	1.81242604018	0.20471088378032226
jbrowsemsa	512	512	262144	1.7914217263800003	1.81242604018	0.20471088378032226
jbrowsemsa	512	512	262144	1.82445152338	1.81242604018	0.20471088378032226
jbrowsemsa	512	512	262144	1.71814528238	1.81242604018	0.20471088378032226
jbrowsemsa	512	512	262144	1.83835897238	1.81242604018	0.20471088378032226
jbrowsemsa	512	512	262144	2.2175308893800003	1.81242604018	0.20471088378032226
jbrowsemsa	512	512	262144	2.04517161038	1.81242604018	0.20471088378032226
jbrowsemsa	512	512	262144	1.5839729993800002	1.81242604018	0.20471088378032226
jbrowsemsa	512	512	262144	1.63041337238	1.81242604018	0.20471088378032226
jbrowsemsa	512	512	262144	1.5759145223800002	1.81242604018	0.20471088378032226
jbrowsemsa	8192	8192	67108864	3.62806634428	3.8165356462799997	0.39834530057613465
jbrowsemsa	8192	8192	67108864	4.09393230328	3.8165356462799997	0.39834530057613465
jbrowsemsa	8192	8192	67108864	3.54331783728	3.8165356462799997	0.39834530057613465
jbrowsemsa	8192	8192	67108864	3.52948472628	3.8165356462799997	0.39834530057613465
jbrowsemsa	8192	8192	67108864	3.84101919828	3.8165356462799997	0.39834530057613465
jbrowsemsa	8192	8192	67108864	4.63300645728	3.8165356462799997	0.39834530057613465
jbrowsemsa	8192	8192	67108864	3.58544186028	3.8165356462799997	0.39834530057613465
jbrowsemsa	8192	8192	67108864	3.36119464128	3.8165356462799997	0.39834530057613465
jbrowsemsa	8192	8192	67108864	4.27531565028	3.8165356462799997	0.39834530057613465
jbrowsemsa	8192	8192	67108864	3.67457744428	3.8165356462799997	0.39834530057613465
wasabi	1024	1024	1048576	7.57063924672	7.27465877022	0.4044800036812951
wasabi	1024	1024	1048576	7.70309830672	7.27465877022	0.4044800036812951
wasabi	1024	1024	1048576	7.48538580772	7.27465877022	0.4044800036812951
wasabi	1024	1024	1048576	7.80454476472	7.27465877022	0.4044800036812951
wasabi	1024	1024	1048576	6.85060550672	7.27465877022	0.4044800036812951
wasabi	1024	1024	1048576	7.02762599372	7.27465877022	0.4044800036812951
wasabi	1024	1024	1048576	7.48044648772	7.27465877022	0.4044800036812951
wasabi	1024	1024	1048576	6.782897606720001	7.27465877022	0.4044800036812951
wasabi	1024	1024	1048576	7.3538717597200005	7.27465877022	0.4044800036812951
wasabi	1024	1024	1048576	6.68747222172	7.27465877022	0.4044800036812951
wasabi	128	128	16384	6.51970980488	5.889187353680001	0.47165199605197655
wasabi	128	128	16384	6.01641964788	5.889187353680001	0.47165199605197655
wasabi	128	128	16384	6.20764824188	5.889187353680001	0.47165199605197655
wasabi	128	128	16384	5.99366396888	5.889187353680001	0.47165199605197655
wasabi	128	128	16384	5.43286623188	5.889187353680001	0.47165199605197655
wasabi	128	128	16384	5.698287708880001	5.889187353680001	0.47165199605197655
wasabi	128	128	16384	5.05857236888	5.889187353680001	0.47165199605197655
wasabi	128	128	16384	5.44901052888	5.889187353680001	0.47165199605197655
wasabi	128	128	16384	6.45259346288	5.889187353680001	0.47165199605197655
wasabi	128	128	16384	6.06310157188	5.889187353680001	0.47165199605197655
wasabi	16384	16384	268435456	40.03646911714	41.262794124040006	1.8547658103454143
wasabi	16384	16384	268435456	42.02092379214	41.262794124040006	1.8547658103454143
wasabi	16384	16384	268435456	40.81361985814	41.262794124040006	1.8547658103454143
wasabi	16384	16384	268435456	39.18366668214	41.262794124040006	1.8547658103454143
wasabi	16384	16384	268435456	44.05881011514	41.262794124040006	1.8547658103454143
wasabi	16384	16384	268435456	44.58115398914	41.262794124040006	1.8547658103454143
wasabi	16384	16384	268435456	40.12123758914	41.262794124040006	1.8547658103454143
wasabi	16384	16384	268435456	41.86511214414	41.262794124040006	1.8547658103454143
wasabi	16384	16384	268435456	40.49231644914	41.262794124040006	1.8547658103454143
wasabi	16384	16384	268435456	39.45463150414	41.262794124040006	1.8547658103454143
wasabi	2048	2048	4194304	8.40042455106	7.91441328256	1.5162160588415605
wasabi	2048	2048	4194304	8.21616720406	7.91441328256	1.5162160588415605
wasabi	2048	2048	4194304	11.88787646506	7.91441328256	1.5162160588415605
wasabi	2048	2048	4194304	7.08515459806	7.91441328256	1.5162160588415605
wasabi	2048	2048	4194304	6.67115863906	7.91441328256	1.5162160588415605
wasabi	2048	2048	4194304	7.70124454306	7.91441328256	1.5162160588415605
wasabi	2048	2048	4194304	7.9786127230599995	7.91441328256	1.5162160588415605
wasabi	2048	2048	4194304	7.15299059706	7.91441328256	1.5162160588415605
wasabi	2048	2048	4194304	7.28082236506	7.91441328256	1.5162160588415605
wasabi	2048	2048	4194304	6.769681140059999	7.91441328256	1.5162160588415605
wasabi	256	256	65536	6.16789697258	6.5011453150800005	1.3194706700196708
wasabi	256	256	65536	10.13074938458	6.5011453150800005	1.3194706700196708
wasabi	256	256	65536	5.71476250558	6.5011453150800005	1.3194706700196708
wasabi	256	256	65536	6.09883727758	6.5011453150800005	1.3194706700196708
wasabi	256	256	65536	6.57968668458	6.5011453150800005	1.3194706700196708
wasabi	256	256	65536	6.18190161458	6.5011453150800005	1.3194706700196708
wasabi	256	256	65536	5.454224770580001	6.5011453150800005	1.3194706700196708
wasabi	256	256	65536	6.43803896058	6.5011453150800005	1.3194706700196708
wasabi	256	256	65536	6.35624727358	6.5011453150800005	1.3194706700196708
wasabi	256	256	65536	5.88910770658	6.5011453150800005	1.3194706700196708
wasabi	4096	4096	16777216	10.486034983480002	11.67294047698	3.7735651443244906
wasabi	4096	4096	16777216	9.87576415148	11.67294047698	3.7735651443244906
wasabi	4096	4096	16777216	9.696800367480002	11.67294047698	3.7735651443244906
wasabi	4096	4096	16777216	10.15300976948	11.67294047698	3.7735651443244906
wasabi	4096	4096	16777216	9.925702883480001	11.67294047698	3.7735651443244906
wasabi	4096	4096	16777216	14.92816601948	11.67294047698	3.7735651443244906
wasabi	4096	4096	16777216	9.72334813348	11.67294047698	3.7735651443244906
wasabi	4096	4096	16777216	21.30722123348	11.67294047698	3.7735651443244906
wasabi	4096	4096	16777216	11.61200436048	11.67294047698	3.7735651443244906
wasabi	4096	4096	16777216	9.021352867480001	11.67294047698	3.7735651443244906
wasabi	512	512	262144	5.200254670920001	5.961159311320001	1.431158072203714
wasabi	512	512	262144	5.92527041792	5.961159311320001	1.431158072203714
wasabi	512	512	262144	6.01722359592	5.961159311320001	1.431158072203714
wasabi	512	512	262144	5.21623827492	5.961159311320001	1.431158072203714
wasabi	512	512	262144	9.930476696920001	5.961159311320001	1.431158072203714
wasabi	512	512	262144	5.12658191692	5.961159311320001	1.431158072203714
wasabi	512	512	262144	5.44837088492	5.961159311320001	1.431158072203714
wasabi	512	512	262144	5.5141103429200005	5.961159311320001	1.431158072203714
wasabi	512	512	262144	5.88417783692	5.961159311320001	1.431158072203714
wasabi	512	512	262144	5.348888474920001	5.961159311320001	1.431158072203714
wasabi	8192	8192	67108864	14.03673872052	17.04572755562	6.062451020168692
wasabi	8192	8192	67108864	15.96129155152	17.04572755562	6.062451020168692
wasabi	8192	8192	67108864	15.27247419252	17.04572755562	6.062451020168692
wasabi	8192	8192	67108864	13.87300084952	17.04572755562	6.062451020168692
wasabi	8192	8192	67108864	14.32502844352	17.04572755562	6.062451020168692
wasabi	8192	8192	67108864	14.82583092852	17.04572755562	6.062451020168692
wasabi	8192	8192	67108864	15.52905993852	17.04572755562	6.062451020168692
wasabi	8192	8192	67108864	16.172233326519997	17.04572755562	6.062451020168692
wasabi	8192	8192	67108864	34.11772745552	17.04572755562	6.062451020168692
wasabi	8192	8192	67108864	16.34389014952	17.04572755562	6.062451020168692
